rx	ry	rz	vx 	vy	vz 	time	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
 -6.207383 	 -1.884147 	  3.002495 	-489.059723 	 -0.000000 	96752.679688 	  8.24 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.710388 	    1 	41144 	  128 	413864
 -6.823163 	  1.998042 	  3.003281 	-2739.200195 	 -0.000000 	101738.132813 	  8.09 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.457741 	    1 	42053 	  128 	414773
 -6.514467 	 -2.217285 	  3.000131 	-3006.562744 	 -0.000000 	100391.460938 	  8.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.284599 	    1 	43066 	  128 	415786
 -6.188755 	 -2.059258 	  3.003745 	-1058.630737 	 -0.000000 	97287.671875 	  8.03 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.376564 	    1 	43103 	  128 	415823
  6.435501 	  2.297012 	  3.004297 	1752.826416 	 -0.000000 	111829.531250 	 10.38 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.897987 	    1 	46123 	  128 	418843
  6.511341 	  2.305554 	  3.003224 	-16.451910 	 -0.000000 	108850.515625 	 10.53 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.991341 	    1 	46125 	  128 	418845
 -6.662257 	 -2.435106 	  3.000241 	-2354.830078 	 -0.000000 	97597.320313 	  9.05 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.617836 	    1 	47015 	  128 	419735
 -6.655636 	 -2.285621 	  3.001477 	-2018.345459 	 -0.000000 	97707.648438 	  8.72 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.816612 	    1 	47050 	  128 	419770
 -6.230829 	  2.036481 	  3.002870 	-135.227463 	 -0.000000 	99122.664063 	  7.90 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.921837 	    1 	48062 	  128 	420782
 -6.523432 	  2.215863 	  3.001953 	1945.502930 	 -0.000000 	98438.835938 	  8.42 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.132225 	    1 	48104 	  128 	420824
 -6.619763 	  2.250031 	  3.003317 	-2004.569946 	 -0.000000 	100130.304688 	  8.16 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.853111 	    1 	48112 	  128 	420832
 -6.167030 	 -2.221556 	  3.001487 	2838.132568 	 -0.000000 	96398.984375 	  8.31 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.686386 	    1 	49065 	  128 	421785
 -6.280415 	 -2.025090 	  3.000721 	-2977.913086 	 -0.000000 	97954.125000 	  8.08 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.258682 	    1 	51111 	  128 	423831
 -6.450819 	 -2.255724 	  3.000138 	631.317871 	 -0.000000 	96865.750000 	  8.59 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.373421 	    1 	53057 	  128 	425777
 -6.359275 	 -1.884147 	  3.000010 	485.965759 	 -0.000000 	96611.867188 	  8.64 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.288200 	    1 	55144 	  128 	427864
 -6.277667 	 -2.234369 	  3.000988 	575.863281 	 -0.000000 	97905.765625 	  8.22 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.336998 	    1 	57062 	  128 	429782
 -6.525454 	  2.181695 	  3.003041 	1967.697021 	 -0.000000 	98767.101563 	  8.39 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.141327 	    1 	58096 	  128 	430816
 -6.674050 	 -1.956754 	  3.003849 	-2666.076904 	 -0.000000 	97730.203125 	  8.79 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.437363 	    1 	59127 	  128 	431847
  6.727454 	  2.314096 	  3.002478 	-373.349823 	 -0.000000 	113058.257813 	 10.17 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.810791 	    1 	60127 	  128 	432847
 -6.296811 	  2.335451 	  3.002289 	690.842529 	 -0.000000 	100046.734375 	  7.94 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.395630 	    1 	60132 	  128 	432852
 -3.307765 	 -4.237468 	  3.000977 	367.036316 	 -0.000000 	103850.742188 	 25.09 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.202499 	    1 	60593 	  128 	433313
 -5.935478 	 -1.978109 	  3.000574 	1434.110229 	 -0.000000 	96613.992188 	  8.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.850418 	    1 	61122 	  128 	433842
 -6.482946 	  1.933977 	  3.001684 	2382.747314 	 -0.000000 	99018.562500 	  8.40 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.378479 	    1 	62038 	  128 	434758
 -6.274239 	  2.062107 	  3.002204 	2829.568848 	 -0.000000 	100804.546875 	  7.75 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.607864 	    1 	62068 	  128 	434788
