rx	ry	rz	vx 	vy 	vz 	time 	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
 -2.180462 	  4.000759 	  3.001706 	 83.215569 	 -0.000000 	123788.429688 	  8.98 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.038513 	    1 	93861 	  128 	468852
  2.205049 	  3.992217 	  3.001624 	2798.091064 	 -0.000000 	114722.523438 	  5.80 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.397171 	    1 	95860 	  128 	470851
  2.002100 	  4.163051 	  3.003901 	-1277.783936 	 -0.000000 	115547.859375 	  5.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.366425 	    1 	95880 	  128 	470871
 -2.110257 	 -6.223687 	  3.002608 	-1581.363403 	 -0.000000 	104372.570313 	 10.38 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.131973 	    1 	96664 	  128 	471655
 -2.510401 	  4.052009 	  3.000340 	-2290.922607 	 -0.000000 	88720.007813 	 10.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.520844 	    1 	97867 	  128 	472858
 -1.979323 	 -3.652627 	  3.000999 	3250.730713 	 -0.000000 	123379.125000 	  8.94 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.509254 	    1 	98965 	  128 	473956
  1.682742 	 -0.065103 	  3.000058 	2854.062500 	 -0.000000 	84843.507813 	 18.33 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.926651 	    1 	99385 	  128 	474376
  2.069584 	  3.821382 	  3.001446 	1111.726318 	 -0.000000 	114904.632813 	  5.96 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.554329 	    1 	99840 	  128 	474831
  2.164696 	  4.026384 	  3.001732 	-605.910583 	 -0.000000 	115405.773438 	  5.74 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.699188 	    1 	99864 	  128 	474855
  4.058628 	 -6.368895 	  3.002310 	-1534.137329 	 -0.000000 	116376.992188 	 12.50 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.244743 	    1 	100647 	  128 	475638
  2.013541 	 -3.951587 	  3.000046 	-3110.353760 	 -0.000000 	115996.023438 	  5.85 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.464020 	    1 	100930 	  128 	475921
 -2.195542 	 -3.849087 	  3.000339 	-3384.011963 	 -0.000000 	124229.562500 	  8.76 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.439651 	    1 	100942 	  128 	475933
